supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_00085,"Evans, Stewart and Walton",Europe,Manufacturing,3267752,1758454,53,722770,56,8,67,0.35,0,High,622,2025-11-02 09:16:01.581322+00:00,1.0,11389.0,19.485736397402235,1.0,0.0,95.0,Long-term partnership clause with annual reviews.,34.35,1.0,high,44
S_00086,Smith PLC,LATAM,Logistics,2554467,1592132,61,733777,27,8,98,0.87,8,Medium,804,2025-11-02 09:16:01.581322+00:00,1.0,29193.0,5.285114929258992,0.9890934994267776,0.0,79.0,Standard contract with net 30 payment terms.,30.23,0.714,high,44
S_00087,"Ferrell, Jones and Lewis",Europe,Biotech,2749264,1626149,52,101535,26,11,80,0.9,6,Medium,815,2025-11-02 09:16:01.581322+00:00,0.0,0.0,48.443500450601476,0.0014310216652004435,0.03687254539100659,80.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,70.74,0.714,high,44
S_00088,Anderson-Bailey,North America,Logistics,1325951,863387,75,706243,12,7,56,0.6,8,Low,710,2025-11-02 09:16:01.581322+00:00,0.0,0.0,72.92067770232599,0.10450715560219832,0.0,56.0,Supplier notified raw material shortages causing delays.,42.54,0.714,high,44
S_00089,Suarez LLC,LATAM,Logistics,178744,78185,33,720014,45,11,75,0.78,10,High,773,2025-11-02 09:16:01.581322+00:00,1.0,32648.0,51.41316705449777,0.9451265285173187,0.03542385647393011,70.0,Standard contract with net 30 payment terms.,34.05,0.429,medium,44
S_00090,Moore-Bass,LATAM,IT Services,2806207,2001946,62,1839519,40,0,89,0.88,1,High,808,2025-11-02 09:16:01.581322+00:00,0.0,0.0,59.424301508156276,0.0,0.007966803460986892,89.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,36.56,0.286,low,44
S_00091,"Turner, Riggs and Roman",North America,Facilities,2460709,2187985,81,1486166,12,7,60,1.0,4,Low,850,2025-11-02 09:16:01.581322+00:00,1.0,40153.0,2.974656167917987,0.013696358028882007,0.025982277361017585,61.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,66.94,0.857,high,44
S_00092,"Smith, Montoya and Evans",North America,IT Services,435800,252429,55,315281,21,8,76,0.46,9,Medium,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,56.39273878039091,0.0,0.0,76.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.97,1.0,high,44
S_00093,"Garcia, Humphrey and Baker",North America,Biotech,1560426,1303610,79,1442637,21,7,87,0.34,2,High,619,2025-11-02 09:16:01.581322+00:00,0.0,0.0,80.01603737203357,0.08657838385948056,0.0,87.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.72,1.0,high,44
S_00094,Newton and Sons,North America,Facilities,2180516,1854757,86,1156299,16,1,78,0.57,5,Low,699,2025-11-02 09:16:01.581322+00:00,0.0,0.0,85.62812378069006,0.02527802007765133,0.0,78.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.14,0.429,medium,44
S_00095,Campbell-Clark,LATAM,IT Services,2559487,1608427,38,427788,30,7,56,0.71,3,Medium,748,2025-11-02 09:16:01.581322+00:00,0.0,0.0,36.08097459512669,0.0,0.023790388574707867,56.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.39,0.429,medium,44
S_00096,Harris-Walters,Asia-Pacific,Manufacturing,3061167,2721292,84,840064,23,0,86,0.66,10,Medium,731,2025-11-02 09:16:01.581322+00:00,0.0,0.0,86.911062967348,0.012773441483736875,0.0,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,64.25,0.429,medium,44
S_00097,Wagner-King,LATAM,IT Services,461412,363532,29,1283107,57,5,64,0.93,10,High,825,2025-11-02 09:16:01.581322+00:00,2.0,32414.5,53.18354444974573,1.0,1.0,77.5,Payment terms: net 30 days.,32.0,0.286,low,44
S_00098,Davis Group,Europe,Manufacturing,2152409,1833210,82,92675,25,12,78,0.74,0,Medium,759,2025-11-02 09:16:01.581322+00:00,1.0,13109.0,32.264185195957445,1.0,0.061667301522009874,80.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,40.46,0.714,high,44
S_00099,Williams-Cook,Asia-Pacific,IT Services,1152362,891629,22,431097,14,12,84,0.27,5,Medium,594,2025-11-02 09:16:01.581322+00:00,0.0,0.0,22.3759406976039,0.0,0.006615124149627977,84.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,47.82,0.571,medium,44
S_00100,Walsh LLC,Asia-Pacific,Facilities,2336125,2064415,37,1575648,27,12,57,0.86,7,Low,801,2025-11-02 09:16:01.581322+00:00,0.0,0.0,35.47269032432434,0.0657859247534585,0.06324066155407759,57.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,61.22,0.571,medium,44
S_00101,Figueroa PLC,Europe,Facilities,1230755,1087538,71,777085,11,12,75,0.8,0,High,780,2025-11-02 09:16:01.581322+00:00,0.0,0.0,70.08085752229084,0.04630186640618498,0.01342462710751343,75.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,56.32,0.571,medium,44
S_00102,"Patterson, Smith and Jones",Asia-Pacific,Biotech,1086737,641732,81,1981935,29,1,93,0.56,3,Medium,696,2025-11-02 09:16:01.581322+00:00,2.0,16505.5,47.65893162797325,0.5154813090438273,1.0,77.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,43.86,0.571,medium,44
S_00103,"Mckee, Gardner and Davenport",Europe,Manufacturing,4759426,3415849,59,1917124,50,4,91,0.46,6,High,661,2025-11-02 09:16:01.581322+00:00,1.0,25548.0,24.633654603067132,1.0,0.030908858217552963,71.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,66.95,0.857,high,44
S_00104,"Tran, Jordan and Williams",Asia-Pacific,Facilities,430396,197147,30,1870717,40,2,74,0.96,7,Medium,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,29.358137245752868,0.0015526369518886127,0.033274314156696724,74.0,No clear penalty clause; termination ambiguous.,56.05,0.0,low,44
S_00105,Nolan-Flynn,Europe,Facilities,4581463,3332835,62,1301116,32,4,52,0.54,5,High,689,2025-11-02 09:16:01.581322+00:00,1.0,19143.0,37.51883505019178,0.9771156359661891,0.02409682833823133,64.0,Payment terms: net 30 days.,32.6,0.571,medium,44
S_00106,Nolan and Sons,Asia-Pacific,Manufacturing,3780379,3366290,47,1151827,47,5,53,0.96,6,High,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,42.085706208862845,0.0,0.038591314159892996,53.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,46.39,0.429,medium,44
S_00107,"Wright, Garcia and Deleon",LATAM,Manufacturing,1074749,786054,82,1351113,44,0,53,0.96,5,High,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,82.39840555324636,0.011839183343317444,0.0346142415638952,53.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,57.51,0.429,medium,44
S_00108,Dickson-Brady,Europe,Manufacturing,1106326,901554,70,444440,43,3,64,0.83,5,Medium,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,69.13654522045861,0.0,0.0,64.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.42,0.429,medium,44
S_00109,Hancock and Sons,Europe,Logistics,73786,49444,22,240532,48,0,58,0.42,0,Medium,647,2025-11-02 09:16:01.581322+00:00,0.0,0.0,23.200607983557955,0.0,0.03972349795037156,58.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,68.39,0.571,medium,44
S_00110,Johnson-Doyle,North America,Logistics,2045914,1089825,16,1565495,32,8,57,0.67,1,Medium,734,2025-11-02 09:16:01.581322+00:00,0.0,0.0,13.072398334994583,0.02087485829997543,0.0,57.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.13,0.571,medium,44
S_00111,Patton-Jenkins,North America,Facilities,3087003,2012476,78,100943,52,12,92,0.61,8,Medium,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,78.71173117280995,0.01350965611192316,0.0,92.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,73.61,0.714,high,44
S_00112,"Shields, Cochran and Adams",LATAM,Facilities,311310,190875,13,1038168,51,7,54,0.25,1,Medium,587,2025-11-02 09:16:01.581322+00:00,0.0,0.0,14.261788763299379,0.0,0.004622557974408513,54.0,No clear penalty clause; termination ambiguous.,59.84,0.714,high,44
S_00113,"Rodriguez, Brennan and Garrison",Asia-Pacific,Biotech,1294314,927425,70,1503492,26,6,88,0.25,8,High,587,2025-11-02 09:16:01.581322+00:00,1.0,26110.0,67.90580232329617,0.9566243733183923,0.0,85.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,60.75,1.0,high,44
S_00114,Gonzalez Group,North America,Manufacturing,4290869,3545958,83,1850683,55,8,96,0.68,3,Medium,738,2025-11-02 09:16:01.581322+00:00,2.0,36359.5,21.732441889438206,0.9437462124029744,0.0,89.5,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,62.27,0.857,high,44
S_00115,Torres-Pope,LATAM,Facilities,1966743,1195769,12,665461,33,5,92,0.53,4,Medium,685,2025-11-02 09:16:01.581322+00:00,1.0,28540.0,38.66517931196959,1.0,0.0,79.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,35.73,0.143,low,44
S_00116,Walker Ltd,LATAM,Manufacturing,1330428,592855,10,205517,33,1,97,0.75,5,Low,762,2025-11-02 09:16:01.581322+00:00,0.0,0.0,10.935977012537704,0.0,0.0,97.0,Standard contract with net 30 payment terms.,27.97,0.0,low,44
S_00117,Ross LLC,Asia-Pacific,Manufacturing,4717176,2855798,85,1983692,54,6,96,0.25,0,Low,587,2025-11-02 09:16:01.581322+00:00,1.0,9258.0,9.951473516268631,0.9086456010141888,0.009270289491191594,82.0,No clear penalty clause; termination ambiguous.,52.37,1.0,high,44
S_00118,Rasmussen LLC,Europe,Logistics,2671011,1945479,28,1786864,12,5,85,0.48,5,High,668,2025-11-02 09:16:01.581322+00:00,0.0,0.0,25.645975588221027,0.02265593562495603,0.0,85.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.5,0.429,medium,44
S_00119,May-Ross,LATAM,Biotech,2386799,2117743,79,1296756,49,10,85,0.66,0,Medium,731,2025-11-02 09:16:01.581322+00:00,1.0,44024.0,63.891306056324105,0.9779218581654986,0.0,95.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.73,0.857,high,44
S_00120,"Rivera, Johnson and Wiley",Asia-Pacific,IT Services,2293514,1974185,44,22804,17,2,86,0.22,10,Medium,577,2025-11-02 09:16:01.581322+00:00,0.0,0.0,40.974961093597244,0.037447423294723337,0.042747070762503996,86.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,38.02,0.286,low,44
S_00121,White-Estes,North America,Manufacturing,1240130,958689,27,798936,32,7,71,0.79,2,Medium,776,2025-11-02 09:16:01.581322+00:00,0.0,0.0,25.951305874590407,0.0298483053702219,0.0,71.0,Supplier notified raw material shortages causing delays.,45.03,0.286,low,44
S_00122,Johnson-Carlson,North America,Manufacturing,2771120,1324013,79,114359,49,1,67,0.82,7,Medium,787,2025-11-02 09:16:01.581322+00:00,0.0,0.0,76.97901775100907,0.0685569899439567,0.0,67.0,Penalty clause included for delayed delivery.,15.42,0.429,medium,44
S_00123,Chandler-Edwards,LATAM,IT Services,4124025,2094115,65,248692,28,6,57,0.69,4,Medium,741,2025-11-02 09:16:01.581322+00:00,4.0,25518.75,28.4875694384369,0.7974663752837203,0.21508097118196315,72.5,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.79,1.0,high,44
S_00124,"Joyce, Wilson and Lam",Asia-Pacific,Manufacturing,4132171,2108478,76,124886,6,3,69,0.62,3,Medium,717,2025-11-02 09:16:01.581322+00:00,0.0,0.0,75.93836646103819,0.019843035573133046,0.0,69.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,56.63,0.429,medium,44
S_00125,Scott Ltd,North America,Manufacturing,2193452,1422876,55,378458,14,6,84,0.43,3,Medium,650,2025-11-02 09:16:01.581322+00:00,0.0,0.0,55.75416080771869,0.0,0.03419386141459105,84.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,44.25,0.857,high,44
S_00126,Smith-Frost,North America,Facilities,3020969,1236696,9,1817975,26,9,77,0.26,9,Medium,591,2025-11-02 09:16:01.581322+00:00,0.0,0.0,9.583286038076741,0.0,0.035760881057623324,77.0,Penalty clause included for delayed delivery.,22.5,0.571,medium,44
S_00127,"Mcdaniel, Bentley and Mclaughlin",LATAM,Manufacturing,3553870,3138422,21,1690494,45,7,94,0.43,5,High,650,2025-11-02 09:16:01.581322+00:00,0.0,0.0,20.73550345951882,0.0,0.0,94.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,45.72,0.571,medium,44
S_00128,Diaz Inc,LATAM,Biotech,938044,412104,39,1574066,27,3,71,0.39,2,High,636,2025-11-02 09:16:01.581322+00:00,0.0,0.0,36.52276881896532,0.0,0.0,71.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,41.95,0.286,low,44
S_00129,"Mccall, Hanson and Alvarado",Europe,IT Services,1006524,579304,82,1719256,15,3,56,0.62,2,High,717,2025-11-02 09:16:01.581322+00:00,0.0,0.0,83.86081459239749,0.008679641291959075,0.0008153740347742915,56.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,36.18,0.429,medium,44
S_00130,Cortez LLC,North America,Logistics,1505415,1318210,80,1046238,35,12,86,0.68,9,Medium,738,2025-11-02 09:16:01.581322+00:00,1.0,6747.0,87.06413244434893,0.9605728338949984,1.0,81.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,49.95,0.857,high,44
S_00131,"Parker, Ortiz and Powell",Asia-Pacific,IT Services,4785300,2275308,8,993398,34,10,69,0.71,4,Medium,748,2025-11-02 09:16:01.581322+00:00,0.0,0.0,6.797669112300823,0.0,0.02354308159016269,69.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,24.53,0.429,medium,44
S_00132,Spencer-Lee,Asia-Pacific,Facilities,3002305,1879313,7,783298,59,4,54,0.61,10,Low,713,2025-11-02 09:16:01.581322+00:00,1.0,21495.0,12.977062788490757,1.0,0.0,99.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,16.4,0.143,low,44
S_00133,"Bentley, Byrd and Orr",LATAM,Facilities,807461,557281,5,953159,57,9,91,0.69,3,Medium,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,3.8333685936005755,0.0,0.0,91.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,44.87,0.286,low,44
S_00134,"Carroll, Sullivan and Bass",North America,Facilities,4039865,1825012,43,1508028,11,8,91,0.6,2,High,710,2025-11-02 09:16:01.581322+00:00,3.0,25970.333333333332,24.76951922952059,0.649440762833783,0.0176477827254956,81.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.83,0.429,medium,44
S_00135,Mitchell-Jordan,Europe,IT Services,3722182,2182784,36,822471,32,12,71,0.99,10,Medium,846,2025-11-02 09:16:01.581322+00:00,0.0,0.0,35.76167707477914,0.0,0.03210842000968277,71.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,33.78,0.286,low,44
S_00136,"Lawson, Morris and Ramos",North America,Biotech,2857242,2112043,36,538473,52,10,88,0.25,2,Medium,587,2025-11-02 09:16:01.581322+00:00,2.0,44702.5,69.13915425702044,0.9475213688705503,0.0,58.5,Penalty clause included for delayed delivery.,15.5,0.857,high,44
S_00137,"Lewis, Kennedy and Santana",Asia-Pacific,IT Services,4938373,4364772,89,1398598,31,2,88,0.73,1,Medium,755,2025-11-02 09:16:01.581322+00:00,1.0,16883.0,36.71473027546659,1.0,0.01120946559241325,62.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,68.11,0.714,high,44
S_00138,"Jackson, Miller and Robertson",Asia-Pacific,Logistics,3209815,2359400,87,1923542,39,1,91,0.71,10,Medium,748,2025-11-02 09:16:01.581322+00:00,0.0,0.0,87.19176722634052,0.0,0.004072231776587957,91.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,32.17,0.286,low,44
